Date,general_cpi,food_cpi,food_inflation,bdi_mean,bdi_std,bdi_min,bdi_max,bdi_range,bdi_cv,bdi_month_return,bdi_first_second_change,bdi_pct_extreme_days,bdi_positive_days,bdi_intraday_range_mean,bdi_last,bdi_momentum_3m,bdi_roll3_mean,bdi_roll6_mean,bdi_roll3_std,Brent_USD_per_barrel,brent_mom_pct,brent_yoy_pct,brent_roll3_mean,policy_rate,policy_change_1m,policy_change_12m,bwa_food_inflation_hcp,ken_food_inflation,nam_food_inflation,zaf_food_inflation,zwe_food_inflation,Brent_USD_per_barrel_lag12,bdi_mean_lag12,policy_rate_lag12,zaf_food_inflation_lag12,bdi_momentum_3m_lag12,food_inflation_lag1,food_inflation_lag2,food_inflation_lag3,food_inflation_lag6,food_inflation_lag12,food_inflation_lag13,food_inflation_lag18,food_inflation_lag24,food_inflation_roll3,food_inflation_roll6,food_inflation_roll12
2008-02-01,61.097036,61.248386,18.363273,6874.238095238095,539.6605326278645,6002.0,7613.0,1611.0,0.07850477756970577,0.24111509618519733,0.11963489467578037,0.23809523809523808,0.6666666666666666,0.0,7613.0,-0.3479611531685568,7966.060425685425,8906.804356452727,1641.7773218320185,94.99,0.027919056379179796,0.6502779708130644,92.7,12.0,0.0,0.0,18.363273,14.86029,15.162978,13.560477,1.660826,57.56,4397.75,12.0,7.343752,0.04955956694365504,18.145161,15.478615,15.04065,12.653061,8.441558,8.533917,12.903226,12.135922,16.221475333333334,14.483373999999998,12.078178916666666
2008-03-01,61.646965,61.8681,17.913386,8062.578947368421,305.4932833939732,7619.0,8624.0,1005.0,0.03789026878225911,0.02576796141152582,-0.04960879781023675,0.10526315789473684,0.5263157894736842,0.0,8081.0,-0.18180671065483534,7368.878408141566,8821.559181014129,618.6737633748372,103.64,0.13977785109424823,0.6702659145850123,96.93666666666667,12.0,0.0,0.0,17.913386,16.911379,15.300107,14.740143,1.65853,62.05,5123.136363636364,12.0,7.519754,0.18158623409945984,18.363273,18.145161,15.478615,12.627291,8.315565,8.441558,11.845103,13.834951,17.329016333333332,15.435076,12.904988500000002
2008-04-01,62.9118,62.900956,18.48249,8286.863636363636,630.9088905210706,7655.0,9356.0,1701.0,0.07613361558799828,0.18580481622306722,0.12342616210675894,0.09090909090909091,0.8181818181818182,0.0,9356.0,0.15579829588679805,7741.22689299005,8465.050946495025,759.1627539598759,109.07,0.183228466044695,0.6160912727811527,102.56666666666666,12.0,0.0,0.0,18.48249,22.850591,16.33205,14.651854,1.656241,67.49,5753.684210526316,12.0,8.420508,0.2895774385074825,17.913386,18.363273,18.145161,12.955466,7.983193,8.315565,11.512415,14.423077,18.140606666666667,16.316091833333335,13.704806916666668
2008-05-01,64.121642,64.140384,18.51145,10843.65,775.8461781211937,9439.0,11793.0,2354.0,0.07154843416388336,0.2119927958470178,0.13191188180129165,0.1,0.7,0.0,11440.0,0.5774329969035528,9064.364194577352,8515.212310131388,1544.9820026341047,122.8,0.29276765975365837,0.8271090611516145,111.83666666666666,12.0,0.0,0.0,18.51145,25.457266,15.957511,15.530146,1.653958,67.21,6402.238095238095,12.0,9.035982,0.4557985549970087,18.48249,17.913386,18.363273,15.04065,8.713693,7.983193,10.067114,16.144578,18.253049666666666,17.2372625,14.579748333333335
2008-06-01,65.881413,65.792954,18.181818,10245.095238095239,1026.1430653062907,9139.0,11689.0,2550.0,0.1001594461992596,-0.16311747250829112,-0.15840677792325208,0.09523809523809523,0.42857142857142855,0.0,9589.0,0.27069704432961594,9791.869624819627,8580.374016480595,1337.291748167161,132.32,0.27672713238131985,0.862350457424349,121.39666666666666,12.0,0.0,0.0,18.181818,22.801297,16.797039,16.867649,1.651682,71.05,5772.142857142857,12.0,9.142039,0.12668147935961493,18.51145,18.48249,17.913386,15.478615,11.594203,8.713693,9.598214,14.184397,18.302442,17.815729166666667,15.396228083333334
2008-07-01,67.146248,67.032382,18.430657,8935.739130434782,300.91273537073903,8341.0,9379.0,1038.0,0.033675192502637175,-0.11067277961403132,-0.04309458930856391,0.0,0.17391304347826086,0.0,8341.0,0.07830169803009812,10008.161456176675,8874.694174583363,975.7736337450023,132.72,0.21683322636838742,0.7252047315741581,129.28,12.0,0.0,0.0,18.430657,20.775104,18.298604,17.640752,1.649412,76.93,6572.136363636364,12.0,9.783714,0.14224836177360878,18.181818,18.51145,18.48249,18.145161,12.989691,11.594203,8.533917,12.790698,18.391919333333334,18.266263,15.945195999999997
2008-08-01,67.366219,67.755381,18.84058,7402.5,432.32121342694643,6809.0,8280.0,1471.0,0.05840205517419067,-0.17765700483091784,-0.04997939200409762,0.15,0.2,0.0,6809.0,-0.3173424077686019,8861.111456176674,8962.737825377013,1422.766280607709,113.24,-0.07785016286644952,0.6003391746749573,126.09333333333332,12.0,0.0,0.0,18.84058,21.675866,18.10846,17.253385,1.647148,70.76,7195.090909090909,12.0,10.772167,0.12383994504086426,18.430657,18.181818,18.51145,18.363273,12.653061,12.989691,8.441558,12.903226,18.374641666666665,18.313845666666666,16.39860983333333
2008-09-01,66.981269,68.788238,20.433996,4975.090909090909,873.3387445719802,3217.0,6691.0,3474.0,0.1755422685796839,-0.5192049021073083,-0.20726254238120967,0.5909090909090909,0.18181818181818182,0.0,3217.0,-0.5143929076821472,7104.443346508564,8448.156485664094,1997.075839778368,97.23,-0.2651904474002418,0.2599455747051964,114.39666666666666,12.0,0.0,0.0,20.433996,22.136075,18.595603,16.870374,1.64489,77.17,8574.05,12.0,11.652687,0.48541888380150966,18.84058,18.430657,18.181818,17.913386,12.627291,12.653061,8.315565,11.845103,18.48435166666667,18.39339683333333,16.914236416666668
2008-10-01,67.091255,72.093378,25.089606,1807.5217391304348,808.0250260281219,851.0,3025.0,2174.0,0.4470347484821111,-0.7186776859504131,-0.5467905628047977,0.8260869565217391,0.043478260869565216,0.0,851.0,-0.7977199521219139,4728.370882740449,7368.2661694585595,2805.636917609358,71.58,-0.4606690777576854,-0.1306776779208162,94.01666666666667,12.0,0.0,0.0,25.089606,22.667416,17.920372,15.954715,1.642638,82.34,10425.91304347826,12.0,12.133226,0.5863811197169988,20.433996,18.84058,18.430657,18.48249,12.955466,12.627291,7.983193,11.512415,19.23507766666667,18.813498499999998,17.564795166666666
2008-11-01,69.016004,72.609806,24.204947,818.95,39.24078839274525,715.0,865.0,150.0,0.047915975813841195,-0.13542926239419584,-0.021142926180983457,0.1,0.35,0.0,715.0,-0.8893684566024992,2533.854216073782,5697.4828361252285,2171.185382308881,52.45,-0.5368244436594842,-0.4324207336868304,73.75333333333333,12.0,0.0,0.0,24.204947,23.87361,17.029174,15.558155,1.640393,92.41,10542.681818181818,12.0,12.831588,0.46526040482146924,25.089606,20.433996,18.84058,18.51145,15.04065,12.955466,8.713693,10.067114,21.454727333333334,19.9146845,18.5759735
2008-12-01,68.026133,73.22952,25.044092,743.0,66.26595257436684,663.0,836.0,173.0,0.08918701557788268,0.10571428571428565,0.15654205607476634,0.16666666666666666,0.4444444444444444,0.0,774.0,-0.8506559953221504,1123.1572463768123,4113.800296442688,593.8923891004733,39.95,-0.5891185847989304,-0.5606510502584405,54.660000000000004,12.0,0.0,0.0,25.044092,20.974391,16.513859,15.557474,1.638153,90.93,9854.125,12.0,13.119011,0.14929642351047656,24.204947,25.089606,20.433996,18.181818,15.478615,15.04065,11.594203,9.598214,23.242849666666668,20.863600666666667,19.339664916666667
2009-01-01,68.081126,74.055805,22.354949,904.5238095238095,89.04696460161854,772.0,1070.0,298.0,0.09844623620078913,0.38421733505821476,0.1393292354146447,0.2857142857142857,0.7619047619047619,0.0,1070.0,-0.49957790828067206,822.157936507937,2775.2644096241925,80.8096739461111,43.44,-0.39312657166806375,-0.5287481015404644,45.28,12.0,0.0,0.0,22.354949,18.010781,15.27603,15.962441,1.63592,92.18,7169.818181818182,12.0,13.198402,-0.31230788594547787,25.044092,24.204947,25.089606,18.430657,18.145161,15.478615,12.989691,8.533917,24.779548333333334,22.007313,20.136788
2009-02-01,68.246105,74.262377,21.247892,1815.85,308.9417037497357,1099.0,2099.0,1000.0,0.17013613665761806,0.8070973612374885,0.20852590610557042,0.65,0.65,0.0,1986.0,1.2172904328713594,1154.4579365079371,1844.1560762908587,578.4479937717074,43.32,-0.17407054337464256,-0.5439519949468365,42.23666666666667,12.0,0.0,0.0,21.247892,18.760136,15.544073,15.925059,-2.4193,94.99,6874.238095238095,12.0,13.560477,-0.3479611531685568,22.354949,25.044092,24.204947,18.84058,18.363273,18.145161,12.653061,8.441558,23.867996,22.661361666666664,20.48760366666667
2009-03-01,68.851026,75.191947,21.535893,1957.8181818181818,227.15374201369104,1615.0,2298.0,683.0,0.11602392097653239,-0.19811320754716977,-0.17758403296737102,0.3181818181818182,0.3181818181818182,0.0,1615.0,1.635017741343448,1559.3973304473311,1341.2772884120711,571.5621028963432,46.54,0.16495619524405503,-0.550945580856812,44.43333333333334,12.0,0.0,0.0,21.535893,19.121776,15.266354,14.746544,-7.994091,103.64,8062.578947368421,12.0,14.740143,-0.18180671065483534,21.247892,22.354949,25.044092,20.433996,17.913386,18.363273,12.627291,8.315565,22.882311,23.062580333333333,20.727988583333335
2009-04-01,69.290968,75.501804,20.032841,1659.15,159.08034216444813,1463.0,1897.0,434.0,0.0958806269261056,0.1346886912325287,0.18741227746177147,0.25,0.5,0.0,1786.0,0.8342800737036062,1810.9393939393947,1316.5486652236652,149.3946325895891,50.18,0.1551565377532229,-0.5399284862932061,46.68,12.0,0.0,0.0,20.032841,16.750075,12.412468,13.895216,-10.836376,109.07,8286.863636363636,12.0,14.651854,0.15579829588679805,21.535893,21.247892,22.354949,25.089606,18.48249,17.913386,12.955466,7.983193,21.712911333333334,23.246229833333334,21.029864166666666
2009-05-01,69.51094,75.708376,18.035427,2537.6315789473683,458.81008059814855,1806.0,3494.0,1688.0,0.18080247913232028,0.9346622369878184,0.32931446388079055,0.5789473684210527,0.9473684210526315,0.0014924245286583291,3494.0,0.39748964889576155,2051.5332535885173,1602.9955950482265,446.6758972064366,57.3,0.32271468144044313,-0.5333876221498371,51.34,12.0,0.0,0.0,18.035427,13.501506,12.185273,12.304251,-11.635691,122.8,10843.65,12.0,15.530146,0.5774329969035528,20.032841,21.535893,21.247892,24.204947,18.51145,18.48249,15.04065,8.713693,20.938875333333332,22.403435666666667,21.159060083333333
2009-06-01,70.500811,75.811661,15.22763,3822.5454545454545,229.2392651633675,3452.0,4291.0,839.0,0.05997031765594184,0.02064656343384952,0.03007845503922746,0.5,0.5,0.0,3757.0,0.9524517087667161,2673.1090111642748,2116.2531708058023,1088.0420829026168,68.61,0.4742157284056725,-0.4814842805320435,58.69666666666666,12.0,0.0,0.0,15.22763,12.885065,11.477743,10.10989,-12.940969,132.32,10245.095238095239,12.0,16.867649,0.27069704432961594,18.035427,20.032841,21.535893,25.044092,18.181818,18.51145,15.478615,11.594203,19.86805366666667,21.37518233333333,21.119391500000003
2009-07-01,71.160725,76.947803,14.791988,3361.8695652173915,208.8286170627671,2975.0,3742.0,767.0,0.06211681120033681,-0.10475681453768038,0.05051205906025369,0.30434782608695654,0.30434782608695654,0.0,3350.0,1.0262601725084477,3240.682199570072,2525.8107967547326,650.9728873928165,64.44,0.28417696293343964,-0.5144665461121157,63.44999999999999,12.0,0.0,0.0,14.791988,13.446196,8.60739,7.559395,-12.889544,132.72,8935.739130434782,12.0,17.640752,0.07830169803009812,15.22763,18.035427,20.032841,22.354949,18.430657,18.181818,18.145161,12.989691,17.765299333333335,19.739105333333335,20.873209166666665
2009-08-01,71.490682,77.051089,13.719512,2684.65,249.87392083966958,2388.0,3251.0,863.0,0.09307504547694097,-0.2553060596739465,-0.1161011894319498,0.25,0.2,0.0,2421.0,0.0579352898475578,3289.688339920949,2670.6107967547327,572.3714819352789,72.51,0.2654450261780106,-0.35967855881314015,68.52,12.0,0.0,0.0,13.719512,12.938649,9.858435,6.623932,-13.007176,113.24,7402.5,12.0,17.253385,-0.3173424077686019,14.791988,15.22763,18.035427,21.247892,18.84058,18.430657,18.363273,12.653061,16.018348333333332,18.478611833333332,20.56998675
2009-09-01,71.65566,76.947803,11.861862,2351.409090909091,116.93777714213539,2163.0,2492.0,329.0,0.04973093690682528,-0.0837804374742055,-0.07605623326390953,0.09090909090909091,0.45454545454545453,0.0,2220.0,-0.3848577815829528,2799.3095520421616,2736.2092816032177,514.8958168316541,67.65,-0.013992129427197075,-0.30422709040419615,68.2,12.0,0.0,0.0,11.861862,11.888009,7.795918,5.052632,-14.136633,97.23,4975.090909090909,12.0,16.870374,-0.5143929076821472,13.719512,14.791988,15.22763,21.535893,20.433996,18.84058,17.913386,12.627291,14.57971,17.223881833333333,20.143231083333333
2009-10-01,71.710653,76.947803,6.733524,2745.681818181818,249.0684331977547,2284.0,3103.0,819.0,0.09071278090142544,0.35858143607705784,0.1604849958868344,0.2727272727272727,0.8181818181818182,0.0,3103.0,-0.18328722607527115,2593.913636363637,2917.297917966854,212.2205495051028,72.77,0.1292675356921167,0.016624755518301226,70.97666666666667,12.0,0.0,0.0,6.733524,11.276181,7.956535,5.010438,-13.915343,71.58,1807.5217391304348,12.0,15.954715,-0.7977199521219139,11.861862,13.719512,14.791988,20.032841,25.089606,20.433996,18.48249,12.955466,13.457787333333336,15.611543333333335,19.428886583333334
2009-11-01,71.930624,77.051089,6.116643,3940.5714285714284,481.62242176092377,3185.0,4661.0,1476.0,0.12222146723921355,0.2204081632653061,0.21824814328278386,0.38095238095238093,0.6666666666666666,0.0,3887.0,0.4678157035633801,3012.554112554113,3151.1212262375307,827.5112385875921,76.66,0.05723348503654657,0.4615824594852238,72.36,12.0,0.0,0.0,6.116643,9.125059,6.315471,4.149378,-13.862884,52.45,818.95,12.0,15.558155,-0.8893684566024992,6.733524,11.861862,13.719512,18.035427,24.204947,25.089606,18.51145,15.04065,10.771632666666667,13.394990499999999,17.899213083333333
2009-12-01,71.985617,76.637946,4.654443,3572.3888888888887,368.2815641021369,3005.0,4107.0,1102.0,0.10309111789245391,-0.2166319082377477,-0.16266643963902605,0.2777777777777778,0.16666666666666666,0.0,3005.0,0.5192545196411349,3419.5473785473787,3109.42846529477,611.931933074977,74.46,0.10066518847006622,0.8638297872340424,74.62999999999998,12.0,0.0,0.0,4.654443,9.972033,5.537357,3.512397,-13.474545,39.95,743.0,12.0,15.557474,-0.8506559953221504,6.116643,6.733524,11.861862,15.22763,25.044092,24.204947,18.181818,15.478615,8.237343000000001,11.4085265,16.391854416666668
2010-01-01,72.260581,76.689589,3.556485,3168.35,105.93507197186497,2848.0,3299.0,451.0,0.03343540706420218,-0.09299363057324839,-0.018232994526974244,0.25,0.5,0.0,2848.0,0.15393924344011256,3560.436772486773,3077.1752044252044,386.2494317162232,76.17,0.04672255050158047,0.7534530386740332,75.76333333333332,12.0,0.0,0.0,3.556485,9.254752,5.554238,2.024291,-12.080537,43.44,904.5238095238095,12.0,15.962441,-0.49957790828067206,4.654443,6.116643,6.733524,14.791988,22.354949,25.044092,18.430657,18.145161,5.834870000000001,9.646328666666667,14.692717
2010-02-01,72.426174,76.689589,3.268428,2677.85,57.984821062793756,2566.0,2745.0,179.0,0.02165349853904952,-0.0025500910746812933,0.013460538649240572,0.05,0.55,0.0,2738.0,-0.3204411977958237,3139.5296296296306,3076.041871091871,447.9653069656967,73.75,-0.03795982259326891,0.7024469067405354,74.79333333333334,12.0,0.0,0.0,3.268428,7.248273,5.601341,1.616162,-6.806283,43.32,1815.85,12.0,15.925059,1.2172904328713594,3.556485,4.654443,6.116643,13.719512,21.247892,22.354949,18.84058,18.363273,4.775857000000001,7.773744833333333,13.126178333333334
2010-03-01,72.922953,77.350617,2.870879,3206.8260869565215,220.64752891389986,2760.0,3574.0,814.0,0.06880558001301161,0.086231884057971,0.019434342277330874,0.17391304347826086,0.4782608695652174,0.0011081847358346646,2998.0,-0.10233006912247655,3017.6753623188415,3218.611370433109,294.9255159751954,78.83,0.05868922911630414,0.6938117748173613,76.25,12.0,0.0,0.0,2.870879,4.491411,4.524445,1.004016,1.109057,46.54,1957.8181818181818,12.0,14.746544,1.635017741343448,3.268428,3.556485,4.654443,11.861862,21.535893,21.247892,20.433996,17.913386,3.826452000000001,6.0318974999999995,11.627889666666666
2010-04-01,74.237346,78.362817,3.78933,3040.6190476190477,141.60172180820265,2911.0,3359.0,448.0,0.04657003050713757,0.12136409227683043,0.05524809189659785,0.09523809523809523,0.47619047619047616,0.0,3354.0,-0.04031465980114324,2975.098378191857,3267.7675753393146,270.5062730041844,84.82,0.11356176972561371,0.6903148664806695,79.13333333333333,12.0,0.0,0.0,3.78933,3.78687,3.837021,0.8,5.142857,50.18,1659.15,12.0,13.895216,0.8342800737036062,2.870879,3.268428,3.556485,6.733524,20.032841,21.535893,25.089606,18.48249,3.2319306666666683,4.533400333333334,10.072471833333333
2010-05-01,74.951465,79.178773,4.583902,3838.0526315789475,248.3423876837537,3352.0,4209.0,857.0,0.06470531061518753,0.21658711217183768,0.08477938730456347,0.15789473684210525,0.631578947368421,0.0,4078.0,0.4332590068819939,3361.8325887181727,3250.6811091739014,420.70814337030095,75.95,0.029830508474576245,0.3254799301919722,79.86666666666666,12.0,0.0,0.0,4.583902,4.436795,2.565776,0.59761,6.525912,57.3,2537.6315789473683,12.0,12.304251,0.39748964889576155,3.78933,2.870879,3.268428,6.116643,18.035427,20.032841,24.204947,18.51145,3.309545666666668,4.042701333333333,8.718845916666666
2010-06-01,75.945022,79.230416,4.509537,3088.0,587.0502533855173,2406.0,4074.0,1668.0,0.1901069473398696,-0.40942562592047127,-0.2828834293802446,0.36363636363636365,0.0,0.0012084030488938465,2406.0,-0.03705411011836157,3322.2238930659987,3169.9496276924197,447.34852661995154,74.76,-0.05163009006723318,0.08963707914298213,78.51,12.0,0.0,0.0,4.509537,4.370827,2.056365,0.399202,7.392996,68.61,3822.5454545454545,12.0,10.10989,0.9524517087667161,4.583902,3.78933,2.870879,4.654443,15.22763,18.035427,25.044092,18.181818,3.7480370000000014,3.7872445,7.5978855
2010-07-01,76.22446,79.385345,3.167785,1909.7272727272727,185.7920449930082,1700.0,2351.0,651.0,0.09728721354420385,-0.16333475116971496,-0.0791843825721209,0.2727272727272727,0.5,0.0,1967.0,-0.3719281360739084,2945.2599681020743,2960.1791731469652,972.0548903880334,75.58,-0.10893657156331049,0.17287399130974546,75.42999999999999,12.0,0.0,0.0,3.167785,4.564565,3.88251,1.204819,7.184466,64.44,3361.8695652173915,12.0,7.559395,1.0262601725084477,4.509537,4.583902,3.78933,3.556485,14.791988,15.22763,22.354949,18.430657,4.294256333333335,3.7630935,6.704711083333333
2010-08-01,76.276208,79.581587,3.284182,2432.3333333333335,319.9514546510663,1957.0,2861.0,904.0,0.1315409570992461,0.372281234193222,0.24919189571757538,0.3333333333333333,0.8095238095238095,0.0,2713.0,-0.36625847354972596,2476.6868686868693,2919.25972870252,590.3872305804578,77.04,0.014351547070441173,0.06247414149772457,75.79333333333334,12.0,0.0,0.0,3.284182,5.475068,1.370741,1.603206,7.184466,72.51,2684.65,12.0,6.623932,0.0579352898475578,3.167785,4.509537,4.583902,3.268428,13.719512,14.791988,21.247892,18.84058,4.087074666666668,3.698310166666667,5.7360275
2010-09-01,76.659141,79.529944,3.355705,2719.4545454545455,211.028485387688,2444.0,2995.0,551.0,0.07759956339053847,-0.10762495439620579,-0.12832785859533868,0.13636363636363635,0.45454545454545453,0.0,2446.0,-0.11934762129062648,2353.8383838383847,2838.0311384521915,410.5309450842471,77.84,0.041198501872659055,0.15062823355506283,76.82000000000001,12.0,0.0,0.0,3.355705,5.681115,2.615736,1.402806,8.447937,67.65,2351.409090909091,12.0,5.052632,-0.3848577815829528,3.284182,3.167785,4.509537,2.870879,11.861862,13.719512,21.535893,20.433996,3.653834666666668,3.7009358333333338,4.866416666666667
2010-10-01,76.824734,79.529944,3.355705,2693.3333333333335,91.24436055632881,2452.0,2784.0,332.0,0.03387785664220129,0.09216965742251215,0.03148788927335633,0.047619047619047616,0.6190476190476191,0.0,2678.0,0.41032354294600215,2615.0404040404046,2780.1501860712383,158.7670768624766,82.67,0.09380788568404341,0.1360450735193075,79.18333333333334,12.0,0.0,0.0,3.355705,5.627363,1.531235,0.994036,8.414873,72.77,2745.681818181818,12.0,5.010438,-0.18328722607527115,3.355705,3.284182,3.167785,3.78933,6.733524,11.861862,20.032841,25.089606,3.2692240000000012,3.781740166666667,4.15757025
2010-11-01,77.042075,79.788159,3.552279,2321.318181818182,171.1213399521316,2099.0,2648.0,549.0,0.07371731341805977,-0.20732628398791542,-0.11817377846562016,0.045454545454545456,0.13636363636363635,0.0,2099.0,-0.04564142175489305,2578.0353535353543,2527.3611111111113,222.7068906018283,85.28,0.10695742471443404,0.11244456039655626,81.92999999999999,12.0,0.0,0.0,3.552279,6.70519,2.542732,1.195219,9.765625,76.66,3940.5714285714284,12.0,4.149378,0.4678157035633801,3.355705,3.355705,3.284182,4.583902,6.116643,6.733524,18.035427,24.204947,3.331864000000001,3.7094693333333333,3.8760853333333336
2010-12-01,77.321513,79.984401,4.366577,2030.9444444444443,131.2722685746385,1773.0,2179.0,406.0,0.06463607063882411,-0.15410305343511455,-0.10495163674503338,0.05555555555555555,0.16666666666666666,0.0,1773.0,-0.25317948489373243,2348.5319865319875,2351.185185185185,332.03193130500654,91.45,0.17484583761562167,0.22817620198764454,86.46666666666665,12.0,0.0,0.0,4.366577,7.835573,2.196888,1.596806,7.378641,74.46,3572.3888888888887,12.0,3.512397,0.5192545196411349,3.552279,3.355705,3.355705,4.509537,4.654443,6.116643,15.22763,25.044092,3.4212296666666675,3.537532166666667,3.662388333333334
2011-01-01,77.983884,80.294258,4.700337,1401.8,151.8425777608265,1107.0,1693.0,586.0,0.10831971590870773,-0.3461311281748376,-0.14261239126103986,0.35,0.0,0.0,1107.0,-0.47952970297029707,1918.020875420876,2266.53063973064,470.04491381605095,96.52,0.167533567194871,0.26716555074176185,91.08333333333333,12.0,0.0,0.0,4.700337,8.55639,1.193089,3.373016,6.870229,76.17,3168.35,12.0,2.024291,0.15393924344011256,4.366577,3.552279,3.355705,3.167785,3.556485,4.654443,14.791988,22.354949,3.7581870000000013,3.5137055000000004,3.6383995000000002
2011-02-01,78.584158,80.748715,5.292929,1181.1,97.80480022661679,1043.0,1301.0,258.0,0.08280822980832851,0.15405904059040587,0.145639118984481,0.1,0.6,0.0,1251.0,-0.4911942665805088,1537.9481481481487,2057.9917508417507,440.97747518600124,103.72,0.2162288930581613,0.4063728813559322,97.23,12.0,0.0,0.0,5.292929,9.817249,0.395974,3.578529,5.243446,73.75,2677.85,12.0,1.616162,-0.3204411977958237,4.700337,4.366577,3.552279,3.284182,3.268428,3.556485,13.719512,21.247892,4.2063976666666685,3.7691308333333335,3.7337205
2011-03-01,79.080937,81.461386,5.314461,1492.695652173913,102.71692556934798,1262.0,1585.0,323.0,0.0688130399654842,0.21236133122028522,0.08900537463089253,0.13043478260869565,0.5652173913043478,0.0,1530.0,-0.2650238876513271,1358.5318840579714,1853.531935294979,160.2406315711568,114.64,0.25358119190814654,0.45426867943676275,104.96,12.0,0.0,0.0,5.314461,15.092287,1.689458,4.771372,3.473492,78.83,3206.8260869565215,12.0,1.004016,-0.10233006912247655,5.292929,4.700337,4.366577,3.355705,2.870879,3.268428,11.861862,21.535893,4.786614333333335,4.103922000000001,3.9024289166666666
2011-04-01,80.291835,83.44447,6.484777,1342.5555555555557,87.39512856407974,1250.0,1520.0,270.0,0.06509609840906377,-0.1651315789473684,-0.09214784693011502,0.0,0.1111111111111111,0.0,1269.0,-0.04226312201772309,1338.7837359098232,1628.4023056653489,155.8320653171984,123.26,0.27704102776626627,0.4531950011789674,113.87333333333333,12.0,0.0,0.0,6.484777,19.14034,3.937174,4.761905,3.07971,84.82,3040.6190476190477,12.0,0.8,-0.04031465980114324,5.314461,5.292929,4.700337,3.355705,3.78933,2.870879,6.733524,20.032841,5.1025756666666675,4.430381333333334,4.10606075
2011-05-01,81.171547,84.146813,6.274459,1352.4,66.43825784337785,1271.0,1480.0,209.0,0.04912618888152755,0.1455108359133126,0.04149732620320856,0.1,0.65,0.0,1480.0,0.14503429006858037,1395.8837359098236,1466.9159420289855,83.98594298851859,114.99,0.1086579251831854,0.5140223831468069,117.63,12.0,0.0,0.0,6.274459,20.125405,5.490532,6.138614,2.342342,75.95,3838.0526315789475,12.0,0.59761,0.4332590068819939,6.484777,5.314461,5.292929,3.552279,4.583902,3.78933,6.116643,18.035427,5.697389000000001,4.9518933333333335,4.330681333333334
2011-06-01,81.937414,84.559955,6.726633,1433.2272727272727,28.86575136267202,1400.0,1489.0,89.0,0.020140386602987042,-0.048484848484848464,-0.0169182389937107,0.0,0.3181818181818182,0.0,1413.0,-0.0398395877686335,1376.0609427609434,1367.296413409457,49.75158523093869,113.83,-0.007065596650383865,0.5226056714820759,117.36,12.0,0.0,0.0,6.726633,22.520917,5.921519,6.95825,3.07971,74.76,3088.0,12.0,0.399202,-0.03705411011836157,6.274459,6.484777,5.314461,4.366577,4.509537,4.583902,4.654443,15.22763,6.024565666666668,5.40559,4.4715610833333335
2011-07-01,82.103007,84.756198,6.765548,1365.5238095238096,60.50918859778162,1264.0,1453.0,189.0,0.044312071437906754,-0.11111111111111116,-0.07342756183745591,0.0,0.19047619047619047,0.0,1264.0,0.017107861103557553,1383.7170274170282,1361.250381663425,43.3763401768374,116.97,-0.05103034236573101,0.5476316485842816,115.26333333333332,12.0,0.0,0.0,6.765548,24.022718,4.991314,7.539683,3.442029,75.58,1909.7272727272727,12.0,1.204819,-0.3719281360739084,6.726633,6.274459,6.484777,4.700337,3.167785,4.509537,3.556485,14.791988,6.495289666666668,5.7989326666666665,4.656319083333334
2011-08-01,82.930971,85.220983,7.086308,1386.9545454545455,137.31419559422218,1253.0,1619.0,366.0,0.09900410654714017,0.2890127388535031,0.18558842489792982,0.22727272727272727,0.6363636363636364,0.0,1619.0,0.025550536420101633,1395.2352092352096,1395.5594725725161,34.60298797710753,110.22,-0.041481867988520715,0.4306853582554515,113.67333333333333,12.0,0.0,0.0,7.086308,23.861226,5.974642,7.100592,3.442029,77.04,2432.3333333333335,12.0,1.603206,-0.36625847354972596,6.765548,6.726633,6.274459,5.292929,3.284182,3.167785,3.268428,13.719512,6.5888800000000005,6.1431344999999995,4.956132666666666
2011-09-01,83.262157,85.67544,7.727273,1840.409090909091,77.52889420873638,1682.0,1928.0,246.0,0.04212590265484947,0.129013079667063,0.03319272873355428,0.22727272727272727,0.6363636363636364,0.0,1899.0,0.2841013605657925,1530.9624819624826,1453.5117123617126,268.2027627599525,112.83,-0.008785030308354536,0.4495118191161356,113.33999999999999,12.0,0.0,0.0,7.727273,24.366446,5.261212,8.498024,3.985507,77.84,2719.4545454545455,12.0,1.402806,-0.11934762129062648,7.086308,6.765548,6.726633,5.314461,3.355705,3.284182,2.870879,11.861862,6.859496333333335,6.442031,5.2729764999999995
2011-10-01,83.593342,86.18154,8.363636,2072.4761904761904,100.25448570892927,1885.0,2173.0,288.0,0.04837425209980044,0.04188759278897147,0.04582062534530529,0.14285714285714285,0.5238095238095238,0.00017694026054453364,1965.0,0.5177151625052308,1766.6132756132763,1575.1651515151516,348.66796270190474,109.55,-0.0634350688210652,0.32514817950889063,110.86666666666666,12.0,0.0,0.0,8.363636,26.203482,7.023723,10.23622,3.790614,82.67,2693.3333333333335,12.0,0.994036,0.41032354294600215,7.727273,7.086308,6.765548,6.484777,3.355705,3.355705,3.78933,6.733524,7.193043,6.844166333333334,5.6372738333333325
